"id","project_id","year","lon","lat","variety","planting_date","flowering50perc_date","productive_tillers","tillers_per_plant","yield"
101,9,2014,85.63,25.99,"CBS38","2014-12-01","2015-02-19",4.2,4.6,0.346
101,9,2014,85.63,25.99,"CSW16","2014-12-01","2015-02-12",3.6,4.4,0.56
101,9,2014,85.63,25.99,"DBW14","2014-12-01","2015-02-14",3.2,3.8,0.79
101,9,2014,85.63,25.99,"DBW17","2014-12-01","2015-02-19",3.4,4,1.09
101,9,2014,85.63,25.99,"DPW62150","2014-12-01","2015-02-17",3.6,4.2,0.39
101,9,2014,85.63,25.99,"HD2733","2014-12-01","2015-02-21",4.4,5.2,0.56874755614833
101,9,2014,85.63,25.99,"HD2824","2014-12-01","2015-02-19",3.4,4.2,0.796942174053285
101,9,2014,85.63,25.99,"HD2888","2014-12-01","2015-02-17",3,3.6,0.8
101,9,2014,85.63,25.99,"HD2894","2014-12-01","2015-02-17",3.2,3.8,0.495
101,9,2014,85.63,25.99,"HD2932","2014-12-01","2015-02-20",3.2,3.8,0.50320374597772
101,9,2014,85.63,25.99,"HD2967","2014-12-01","2015-02-17",3.2,3.8,1.05
101,9,2014,85.63,25.99,"HD2985","2014-12-01","2015-02-18",3,3.8,0.99
101,9,2014,85.63,25.99,"HI1563","2014-12-01","2015-02-18",3.2,3.8,1.1
101,9,2014,85.63,25.99,"HP1633","2014-12-01","2015-02-22",3.2,3.8,0.992868813760811
101,9,2014,85.63,25.99,"HW2045","2014-12-01","2015-02-17",3.4,4,0.9
101,9,2014,85.63,25.99,"K9107","2014-12-01","2015-02-19",2.8,3.4,0.995
101,9,2014,85.63,25.99,"PBW343","2014-12-01","2015-02-19",3.2,3.8,1.4
101,9,2014,85.63,25.99,"PBW502","2014-12-01","2015-02-19",3.2,3.6,1.7
101,9,2014,85.63,25.99,"PBW550","2014-12-01","2015-02-08",2.8,3.4,1.10720535847242
101,9,2014,85.63,25.99,"RAJ4120","2014-12-01","2015-02-08",3.2,3.8,0.908603834496113
101,9,2014,85.63,25.99,"WR544","2014-12-01","2015-02-06",3.2,3.8,0.7
102,13,2013,85.33,25.72,"BAZ","2013-11-25","2014-02-25",NA,7,0.56
102,13,2013,85.33,25.72,"CSW16","2013-11-25","2014-03-08",NA,5.6,0.66
102,13,2013,85.33,25.72,"CSW18","2013-11-25","2014-03-07",NA,8.6,0.6
102,13,2013,85.33,25.72,"DBW17","2013-11-25","2014-03-04",NA,6.6,0.58
102,13,2013,85.33,25.72,"DPW62150","2013-11-25","2014-03-03",NA,5.4,0.8
102,13,2013,85.33,25.72,"HD2733","2013-11-25","2014-03-04",NA,6,0.605
102,13,2013,85.33,25.72,"HD2894","2013-11-25","2014-03-06",NA,7,0.78
102,13,2013,85.33,25.72,"HD2932","2013-11-25","2014-03-05",NA,7.4,0.635
102,13,2013,85.33,25.72,"HD2967","2013-11-25","2014-03-07",NA,8.6,0.705
102,13,2013,85.33,25.72,"HD2985","2013-11-25","2014-03-08",NA,6.6,0.65
102,13,2013,85.33,25.72,"HI1563","2013-11-25","2014-03-06",NA,6.6,0.54
102,13,2013,85.33,25.72,"HP1633","2013-11-25","2014-02-20",NA,6.6,0.45
102,13,2013,85.33,25.72,"HW2045","2013-11-25","2014-03-09",NA,7.8,0.53
102,13,2013,85.33,25.72,"K307","2013-11-25","2014-03-03",NA,10.2,0.69
102,13,2013,85.33,25.72,"K9107","2013-11-25","2014-03-05",NA,8.6,0.52
102,13,2013,85.33,25.72,"PBW343","2013-11-25","2014-03-08",NA,6.2,0.56874755614833
102,13,2013,85.33,25.72,"PBW502","2013-11-25","2014-03-05",NA,8,0.51
102,13,2013,85.33,25.72,"PBW550","2013-11-25","2014-03-06",NA,6.2,0.7
102,13,2013,85.33,25.72,"RAJ4120","2013-11-25","2014-03-05",NA,7.8,0.566942174053285
102,13,2013,85.33,25.72,"WR544","2013-11-25","2014-02-10",NA,5.6,0.595
103,14,2014,85.33,25.72,"CBS38","2014-11-29","2015-04-25",6.2,7.2,0.5
103,14,2014,85.33,25.72,"CSW16","2014-11-29","2015-04-23",7.2,8.2,0.56
103,14,2014,85.33,25.72,"DBW14","2014-11-29","2015-04-23",6.2,7.2,0.45
103,14,2014,85.33,25.72,"DBW17","2014-11-29","2015-04-23",7.2,8.2,0.44
103,14,2014,85.33,25.72,"DPW62150","2014-11-29","2015-04-23",8.2,9.2,0.47
103,14,2014,85.33,25.72,"HD2733","2014-11-29","2015-04-23",7.2,8.2,0.50874755614833
103,14,2014,85.33,25.72,"HD2824","2014-11-29","2015-04-23",8.2,9.2,0.446942174053285
103,14,2014,85.33,25.72,"HD2888","2014-11-29","2015-04-23",4.2,5.2,0.34
103,14,2014,85.33,25.72,"HD2932","2014-11-29","2015-04-23",5.2,6.2,0.4
103,14,2014,85.33,25.72,"HD2967","2014-11-29","2015-04-23",6.2,7.2,0.52
103,14,2014,85.33,25.72,"HD2985","2014-11-29","2015-04-23",7.2,8.2,0.45820374597772
103,14,2014,85.33,25.72,"HI1563","2014-11-29","2015-04-23",8.2,9.2,0.402868813760811
103,14,2014,85.33,25.72,"HP1633","2014-11-29","2015-04-23",9.2,10.2,0.43
103,14,2014,85.33,25.72,"HW2045","2014-11-29","2015-04-23",7.2,8.2,0.45720535847242
103,14,2014,85.33,25.72,"K307","2014-11-29","2015-04-23",7.2,8.2,0.458603834496113
103,14,2014,85.33,25.72,"K9107","2014-11-29","2015-04-23",8.2,9.2,0.452977807888994
103,14,2014,85.33,25.72,"PBW343","2014-11-29","2015-04-23",6.2,7.2,0.48
103,14,2014,85.33,25.72,"PBW502","2014-11-29","2015-04-23",5.2,6.2,0.35
103,14,2014,85.33,25.72,"PBW550","2014-11-29","2015-04-23",7.2,8.2,0.458363799307263
103,14,2014,85.33,25.72,"RAJ4120","2014-11-29","2015-04-23",6.2,7.2,0.42
103,14,2014,85.33,25.72,"WR544","2014-11-29","2015-04-23",4.2,5.2,0.459983410998248
104,2,2014,79.01,27.98,"CSW16","2014-12-05","2015-02-28",17.4,18.4,0.5
104,2,2014,79.01,27.98,"DBW17","2014-12-05","2015-02-28",16.4,17.2,1.15
104,2,2014,79.01,27.98,"DPW62150","2014-12-05","2015-02-27",14,14.4,0.50874755614833
104,2,2014,79.01,27.98,"HD2733","2014-12-05","2015-02-28",12.8,14.2,0.506942174053285
104,2,2014,79.01,27.98,"HD2894","2014-12-05","2015-02-27",10.8,12,0.95
104,2,2014,79.01,27.98,"HD2932","2014-12-05","2015-02-27",11.6,14.2,1
104,2,2014,79.01,27.98,"HD2967","2014-12-05","2015-02-27",10.2,11.2,0.55
104,2,2014,79.01,27.98,"HD2985","2014-12-05","2015-02-28",9.8,10.6,0.50820374597772
104,2,2014,79.01,27.98,"HI1563","2014-12-05","2015-02-28",11,12,0.4
104,2,2014,79.01,27.98,"HW2045","2014-12-05","2015-02-28",10.6,11,0.55720535847242
104,2,2014,79.01,27.98,"K307","2014-12-05","2015-02-28",8.8,9.4,0.508603834496113
104,2,2014,79.01,27.98,"K9107","2014-12-05","2015-02-28",10.4,10.4,0.45
104,2,2014,79.01,27.98,"PBW343","2014-12-05","2015-02-28",9.4,9.4,0.6
104,2,2014,79.01,27.98,"PBW502","2014-12-05","2015-02-28",9,9.4,0.552977807888994
104,2,2014,79.01,27.98,"PBW550","2014-12-05","2015-02-28",8,8.2,0.608363799307262
104,2,2014,79.01,27.98,"RAJ4120","2014-12-05","2015-02-28",8.6,9,0.509983410998248
104,2,2014,79.01,27.98,"WR544","2014-12-05","2015-02-28",8.8,9.6,0.857666267528199
105,6,2013,85.57,25.92,"K9107","2013-11-19","2014-03-05",NA,4.2,350
105,6,2013,85.57,25.92,"BAZ","2013-11-19","2014-03-08",NA,4,360
105,6,2013,85.57,25.92,"K307","2013-11-19","2014-03-04",NA,4.2,310
105,6,2013,85.57,25.92,"CSW18","2013-11-19","2014-03-08",NA,4.2,300
105,6,2013,85.57,25.92,"HD2733","2013-11-19","2014-03-10",NA,4.2,340
105,6,2013,85.57,25.92,"HD2967","2013-11-19","2014-03-09",NA,4.4,348
105,6,2013,85.57,25.92,"HD2985","2013-11-19","2014-03-06",NA,4.2,358
105,6,2013,85.57,25.92,"HI1563","2013-11-19","2014-03-08",NA,4.4,360.008747556148
105,6,2013,85.57,25.92,"HP1633","2013-11-19","2014-03-06",NA,5,350.006942174053
105,6,2013,85.57,25.92,"RAJ4120","2013-11-19","2014-03-08",NA,4.2,330
105,6,2013,85.57,25.92,"CSW16","2013-11-19","2014-03-07",NA,4,340.008203745978
105,6,2013,85.57,25.92,"HW2045","2013-11-19","2014-03-06",NA,4,360.002868813761
105,6,2013,85.57,25.92,"HD2894","2013-11-19","2014-03-05",NA,4.2,355
105,6,2013,85.57,25.92,"HD2932","2013-11-19","2014-03-04",NA,4.2,360.007205358472
105,6,2013,85.57,25.92,"WR544","2013-11-19","2014-03-05",NA,4.4,340.008603834496
105,6,2013,85.57,25.92,"DBW17","2013-11-19","2014-03-08",NA,4,350.002977807889
105,6,2013,85.57,25.92,"DPW62150","2013-11-19","2014-03-06",NA,4.6,360.008363799307
105,6,2013,85.57,25.92,"PBW343","2013-11-19","2014-03-07",NA,4.6,310.009983410998
105,6,2013,85.57,25.92,"PBW502","2013-11-19","2014-03-05",NA,4.2,300.007666267528
105,6,2013,85.57,25.92,"PBW550","2013-11-19","2014-03-08",NA,3.8,340.008364648738
106,7,2014,85.57,25.92,"CBS38","2014-11-19","2015-02-15",5.6,7.4,1.21
106,7,2014,85.57,25.92,"CSW16","2014-11-19","2015-02-14",4.8,6.4,1.31
106,7,2014,85.57,25.92,"DBW14","2014-11-19","2015-02-12",5.2,6.6,1.26
106,7,2014,85.57,25.92,"DBW17","2014-11-19","2015-02-14",4.6,7,1.37
106,7,2014,85.57,25.92,"DPW62150","2014-11-19","2015-02-15",4.8,6.8,1.21874755614833
106,7,2014,85.57,25.92,"HD2824","2014-11-19","2015-02-13",5,7.4,1.33
106,7,2014,85.57,25.92,"HD2888","2014-11-19","2015-02-16",4.8,6.8,1.97
106,7,2014,85.57,25.92,"HD2894","2014-11-19","2015-02-14",5.8,7.8,1.87
106,7,2014,85.57,25.92,"HD2932","2014-11-19","2015-02-19",5.6,7.4,0.9
106,7,2014,85.57,25.92,"HD2967","2014-11-19","2015-02-15",4.2,6.2,0.96
106,7,2014,85.57,25.92,"HD2985","2014-11-19","2015-02-13",5.2,6.8,0.966942174053285
106,7,2014,85.57,25.92,"HI1563","2014-11-19","2015-02-12",4.8,6.8,1.21820374597772
106,7,2014,85.57,25.92,"HP1633","2014-11-19","2015-02-08",4.8,7.4,1.13
106,7,2014,85.57,25.92,"HW2045","2014-11-19","2015-02-16",4.8,6.8,1.21286881376081
106,7,2014,85.57,25.92,"K307","2014-11-19","2015-02-13",5.8,7.4,1.34
106,7,2014,85.57,25.92,"K9107","2014-11-19","2015-02-11",4.8,6.6,1.21720535847242
106,7,2014,85.57,25.92,"PBW343","2014-11-19","2015-02-14",4.6,6.8,1.29
106,7,2014,85.57,25.92,"PBW502","2014-11-19","2015-02-15",5,7.2,1.36
106,7,2014,85.57,25.92,"PBW550","2014-11-19","2015-02-16",4.6,7.4,1.13860383449611
106,7,2014,85.57,25.92,"WR544","2014-11-19","2015-02-10",5.4,8,1.24
107,9,2014,85.64,25.99,"CBS38","2014-11-22","2015-02-19",4.4,4.8,0.33
107,9,2014,85.64,25.99,"CSW16","2014-11-22","2015-02-12",6.6,7.2,0.55
107,9,2014,85.64,25.99,"DBW14","2014-11-22","2015-02-02",2.8,3.6,0.8
107,9,2014,85.64,25.99,"DBW17","2014-11-22","2015-02-18",4.6,5.6,0.95
107,9,2014,85.64,25.99,"DPW62150","2014-11-22","2015-02-05",8.2,8.8,0.35
107,9,2014,85.64,25.99,"HD2733","2014-11-22","2015-02-19",4.8,5.6,0.53
107,9,2014,85.64,25.99,"HD2824","2014-11-22","2015-02-10",5,6.8,0.79
107,9,2014,85.64,25.99,"HD2888","2014-11-22","2015-02-18",3.2,4.6,0.80874755614833
107,9,2014,85.64,25.99,"HD2894","2014-11-22","2015-02-18",8.4,9.4,1.1
107,9,2014,85.64,25.99,"HD2932","2014-11-22","2015-02-19",5.2,6.4,0.45
107,9,2014,85.64,25.99,"HD2967","2014-11-22","2015-02-10",4.2,4.8,1.10694217405329
107,9,2014,85.64,25.99,"HD2985","2014-11-22","2015-02-18",4.4,5.8,0.95820374597772
107,9,2014,85.64,25.99,"HI1563","2014-11-22","2015-02-17",4.6,6.2,0.96
107,9,2014,85.64,25.99,"HP1633","2014-11-22","2015-02-17",4.4,5.4,1.7
107,9,2014,85.64,25.99,"HW2045","2014-11-22","2015-02-10",5.8,6.8,0.952868813760811
107,9,2014,85.64,25.99,"K9107","2014-11-22","2015-02-18",4.8,5.8,0.95720535847242
107,9,2014,85.64,25.99,"PBW343","2014-11-22","2015-02-13",4.8,6,1.5
107,9,2014,85.64,25.99,"PBW502","2014-11-22","2015-02-20",6.2,7.4,1.50860383449611
107,9,2014,85.64,25.99,"PBW550","2014-11-22","2015-02-10",5,5.6,0.9
107,9,2014,85.64,25.99,"RAJ4120","2014-11-22","2015-02-12",4.4,5,1
107,9,2014,85.64,25.99,"WR544","2014-11-22","2015-01-30",4.2,4.8,0.7
108,13,2013,85.33,25.79,"BAZ","2013-11-21","2014-03-24",NA,5.2,5.35
108,13,2013,85.33,25.79,"CSW16","2013-11-21","2014-03-03",NA,7.8,6.55
108,13,2013,85.33,25.79,"CSW18","2013-11-21","2014-03-02",NA,6.2,5.4
108,13,2013,85.33,25.79,"DBW17","2013-11-21","2014-02-27",NA,5.8,5.95
108,13,2013,85.33,25.79,"DPW62150","2013-11-21","2014-03-02",NA,6.4,8.35
108,13,2013,85.33,25.79,"HD2733","2013-11-21","2014-03-04",NA,6,5.35874755614833
108,13,2013,85.33,25.79,"HD2894","2013-11-21","2014-02-28",NA,7,6.35
108,13,2013,85.33,25.79,"HD2932","2013-11-21","2014-03-01",NA,6.6,6.2
108,13,2013,85.33,25.79,"HD2967","2013-11-21","2014-03-03",NA,6.2,4.8
108,13,2013,85.33,25.79,"HD2985","2013-11-21","2014-03-03",NA,6.6,6.35694217405328
108,13,2013,85.33,25.79,"HI1563","2013-11-21","2014-03-02",NA,6,5.1
108,13,2013,85.33,25.79,"HP1633","2013-11-21","2014-02-20",NA,7,4.85
108,13,2013,85.33,25.79,"HW2045","2013-11-21","2014-03-04",NA,6,5.15
108,13,2013,85.33,25.79,"K307","2013-11-21","2014-02-26",NA,7.2,6.75
108,13,2013,85.33,25.79,"K9107","2013-11-21","2014-03-01",NA,8,4.95
108,13,2013,85.33,25.79,"PBW343","2013-11-21","2014-03-03",NA,5.8,5.55
108,13,2013,85.33,25.79,"PBW502","2013-11-21","2014-03-04",NA,6.6,4.45
108,13,2013,85.33,25.79,"PBW550","2013-11-21","2014-03-01",NA,5.6,7
108,13,2013,85.33,25.79,"RAJ4120","2013-11-21","2014-03-05",NA,7,5.45
108,13,2013,85.33,25.79,"WR544","2013-11-21","2014-02-09",NA,5.4,5.95820374597772
109,7,2014,85.59,25.97,"CBS38","2014-11-25","2015-02-21",6,7.8,1.21
109,7,2014,85.59,25.97,"CSW16","2014-11-25","2015-02-18",4.6,7.2,1.24
109,7,2014,85.59,25.97,"DBW14","2014-11-25","2015-02-17",4,6.4,1.26
109,7,2014,85.59,25.97,"DBW17","2014-11-25","2015-02-15",3.8,5.8,1.34
109,7,2014,85.59,25.97,"DPW62150","2014-11-25","2015-02-17",3.8,6.2,1.21874755614833
109,7,2014,85.59,25.97,"HD2824","2014-11-25","2015-02-19",5,7,1.21694217405329
109,7,2014,85.59,25.97,"HD2888","2014-11-25","2015-02-20",4.4,6.6,1.92
109,7,2014,85.59,25.97,"HD2894","2014-11-25","2015-02-18",4.2,6.8,1.84
109,7,2014,85.59,25.97,"HD2932","2014-11-25","2015-02-23",4.6,6.8,0.94
109,7,2014,85.59,25.97,"HD2967","2014-11-25","2015-02-19",5.4,7.2,0.96
109,7,2014,85.59,25.97,"HD2985","2014-11-25","2015-02-18",4.2,7,0.99
109,7,2014,85.59,25.97,"HI1563","2014-11-25","2015-02-16",4,6,1.31
109,7,2014,85.59,25.97,"HP1633","2014-11-25","2015-02-12",3,5.4,1.3
109,7,2014,85.59,25.97,"HW2045","2014-11-25","2015-02-20",5.2,6.8,1.11
109,7,2014,85.59,25.97,"K307","2014-11-25","2015-02-15",4.2,6,1.21820374597772
109,7,2014,85.59,25.97,"K9107","2014-11-25","2015-02-16",4.8,7,1.21286881376081
109,7,2014,85.59,25.97,"PBW343","2014-11-25","2015-02-21",3.8,5.8,1.21720535847242
109,7,2014,85.59,25.97,"PBW502","2014-11-25","2015-02-22",3.8,5.6,1.31860383449611
109,7,2014,85.59,25.97,"PBW550","2014-11-25","2015-02-22",4.8,7.6,1.21297780788899
109,7,2014,85.59,25.97,"WR544","2014-11-25","2015-02-12",6.4,7.6,1.24836379930726
110,1,2013,79.02,27.95,"K9107","2013-11-24","2014-03-06",NA,3.8,132.24
110,1,2013,79.02,27.95,"BAZ","2013-11-24","2014-03-05",NA,4,153.6
110,1,2013,79.02,27.95,"K307","2013-11-24","2014-03-12",NA,3.6,135.36
110,1,2013,79.02,27.95,"CSW18","2013-11-24","2014-03-16",NA,4.6,160.08
110,1,2013,79.02,27.95,"HD2733","2013-11-24","2014-03-15",NA,4.6,176.64
110,1,2013,79.02,27.95,"HD2967","2013-11-24","2014-03-12",NA,14.8,568.32
110,1,2013,79.02,27.95,"HD2985","2013-11-24","2014-03-15",NA,7.6,273.6
110,1,2013,79.02,27.95,"HI1563","2013-11-24","2014-03-19",NA,8.6,350.88
110,1,2013,79.02,27.95,"HP1633","2013-11-24","2014-03-16",NA,7,291.2
110,1,2013,79.02,27.95,"RAJ4120","2013-11-24","2014-03-09",NA,16,588.8
110,1,2013,79.02,27.95,"CSW16","2013-11-24","2014-03-04",NA,8,275.2
110,1,2013,79.02,27.95,"HW2045","2013-11-24","2014-03-05",NA,10.2,424.32
110,1,2013,79.02,27.95,"HD2894","2013-11-24","2014-03-10",NA,6.2,228.16
110,1,2013,79.02,27.95,"HD2932","2013-11-24","2014-03-17",NA,10.2,408
110,1,2013,79.02,27.95,"WR544","2013-11-24","2014-02-28",NA,9.2,338.56
110,1,2013,79.02,27.95,"DBW17","2013-11-24","2014-03-14",NA,6.6,227.04
110,1,2013,79.02,27.95,"DPW62150","2013-11-24","2014-03-20",NA,8.4,329.28
110,1,2013,79.02,27.95,"PBW343","2013-11-24","2014-03-04",NA,9.6,376.32
110,1,2013,79.02,27.95,"PBW502","2013-11-24","2014-03-02",NA,3.8,139.84
110,1,2013,79.02,27.95,"PBW550","2013-11-24","2014-03-15",NA,4.8,176.648747556148
111,2,2014,78.97,27.99,"CSW16","2014-11-28","2015-02-21",10.4,14,0.45
111,2,2014,78.97,27.99,"DBW17","2014-11-28","2015-02-21",8.4,11.4,1
111,2,2014,78.97,27.99,"DPW62150","2014-11-28","2015-02-23",9,11,0.5
111,2,2014,78.97,27.99,"HD2733","2014-11-28","2015-02-21",9.8,11.4,0.45874755614833
111,2,2014,78.97,27.99,"HD2894","2014-11-28","2015-02-21",8.6,10.6,0.8
111,2,2014,78.97,27.99,"HD2932","2014-11-28","2015-02-26",8.6,9.6,0.9
111,2,2014,78.97,27.99,"HD2967","2014-11-28","2015-02-28",7.4,8.6,0.506942174053285
111,2,2014,78.97,27.99,"HD2985","2014-11-28","2015-02-25",6.4,6.8,0.50820374597772
111,2,2014,78.97,27.99,"HI1563","2014-11-29","2015-02-20",11,14.4,0.4
111,2,2014,78.97,27.99,"HW2045","2014-11-29","2015-02-20",10.4,12,0.502868813760811
111,2,2014,78.97,27.99,"K307","2014-11-29","2015-02-25",9.8,10.6,0.50720535847242
111,2,2014,78.97,27.99,"K9107","2014-11-29","2015-02-25",9.4,9.6,0.508603834496113
111,2,2014,78.97,27.99,"PBW343","2014-11-28","2015-02-25",9,9.4,0.502977807888994
111,2,2014,78.97,27.99,"PBW502","2014-11-28","2015-02-24",7.4,7.4,0.508363799307262
111,2,2014,78.97,27.99,"PBW550","2014-11-28","2015-02-24",7.4,9,0.559983410998248
111,2,2014,78.97,27.99,"RAJ4120","2014-11-28","2015-02-24",8.4,8.8,0.507666267528199
111,2,2014,78.97,27.99,"WR544","2014-11-28","2015-02-24",8.4,9.4,0.801229677924654
112,13,2013,85.33,25.79,"BAZ","2013-11-24","2014-03-27",NA,6,5.4
112,13,2013,85.33,25.79,"CSW16","2013-11-24","2014-03-06",NA,7.4,6.5
112,13,2013,85.33,25.79,"CSW18","2013-11-24","2014-03-03",NA,7,5.45
112,13,2013,85.33,25.79,"DBW17","2013-11-24","2014-03-02",NA,5.8,5.95
112,13,2013,85.33,25.79,"DPW62150","2013-11-24","2014-03-04",NA,6.2,8.35
112,13,2013,85.33,25.79,"HD2733","2013-11-24","2014-03-05",NA,5.6,5.35
112,13,2013,85.33,25.79,"HD2894","2013-11-24","2014-03-05",NA,7.2,6.35
112,13,2013,85.33,25.79,"HD2932","2013-11-24","2014-03-04",NA,7,6.2
112,13,2013,85.33,25.79,"HD2967","2013-11-24","2014-03-04",NA,5.4,4.8
112,13,2013,85.33,25.79,"HD2985","2013-11-24","2014-03-08",NA,6.2,6.3
112,13,2013,85.33,25.79,"HI1563","2013-11-24","2014-03-05",NA,6,5.1
112,13,2013,85.33,25.79,"HP1633","2013-11-24","2014-02-19",NA,7,4.75
112,13,2013,85.33,25.79,"HW2045","2013-11-24","2014-03-07",NA,6.2,5.15
112,13,2013,85.33,25.79,"K307","2013-11-24","2014-03-02",NA,7,6.75
112,13,2013,85.33,25.79,"K9107","2013-11-24","2014-03-04",NA,7.6,5
112,13,2013,85.33,25.79,"PBW343","2013-11-24","2014-03-06",NA,6.6,5.55
112,13,2013,85.33,25.79,"PBW502","2013-11-24","2014-03-07",NA,6.6,4.5
112,13,2013,85.33,25.79,"PBW550","2013-11-24","2014-03-03",NA,5.6,7.05
112,13,2013,85.33,25.79,"RAJ4120","2013-11-24","2014-03-07",NA,7,5.45874755614833
112,13,2013,85.33,25.79,"WR544","2013-11-24","2014-02-08",NA,5.6,5.95694217405329
113,14,2014,85.33,25.72,"CBS38","2014-12-05","2015-04-26",6.2,6.8,0.38
113,14,2014,85.33,25.72,"CSW16","2014-12-05","2015-04-26",4.2,4.8,0.45
113,14,2014,85.33,25.72,"DBW14","2014-12-05","2015-04-26",7.2,7.8,0.36
113,14,2014,85.33,25.72,"DBW17","2014-12-05","2015-04-26",6.2,6.8,0.35
113,14,2014,85.33,25.72,"DPW62150","2014-12-05","2015-04-26",7.2,7.8,0.4
113,14,2014,85.33,25.72,"HD2733","2014-12-05","2015-04-26",7.2,7.8,0.58
113,14,2014,85.33,25.72,"HD2824","2014-12-05","2015-04-26",8.2,8.8,0.39
113,14,2014,85.33,25.72,"HD2888","2014-12-05","2015-04-26",4.2,4.8,0.38874755614833
113,14,2014,85.33,25.72,"HD2932","2014-12-05","2015-04-26",7.2,7.8,0.386942174053285
113,14,2014,85.33,25.72,"HD2967","2014-12-05","2015-04-26",8.2,8.8,0.54
113,14,2014,85.33,25.72,"HD2985","2014-12-05","2015-04-26",6.2,6.8,0.54820374597772
113,14,2014,85.33,25.72,"HI1563","2014-12-05","2015-04-26",4.2,4.8,0.5
113,14,2014,85.33,25.72,"HP1633","2014-12-05","2015-04-26",7.2,7.8,0.55
113,14,2014,85.33,25.72,"HW2045","2014-12-05","2015-04-26",6.2,6.8,0.362868813760811
113,14,2014,85.33,25.72,"K307","2014-12-05","2015-04-26",6.2,6.8,0.45720535847242
113,14,2014,85.33,25.72,"K9107","2014-12-05","2015-04-26",7.2,7.8,0.408603834496113
113,14,2014,85.33,25.72,"PBW343","2014-12-05","2015-04-26",6.2,6.8,0.452977807888994
113,14,2014,85.33,25.72,"PBW502","2014-12-05","2015-04-26",5.2,5.8,0.388363799307263
113,14,2014,85.33,25.72,"PBW550","2014-12-05","2015-04-26",7.2,7.8,0.509983410998248
113,14,2014,85.33,25.72,"RAJ4120","2014-12-05","2015-04-26",4.2,4.8,0.457666267528199
113,14,2014,85.33,25.72,"WR544","2014-12-05","2015-04-26",5.2,5.8,0.408364648737712
114,14,2014,85.33,25.72,"CBS38","2014-11-26","2015-04-19",5.2,5.8,0.35
114,14,2014,85.33,25.72,"CSW16","2014-11-26","2015-04-19",4.2,4.8,0.44
114,14,2014,85.33,25.72,"DBW14","2014-11-26","2015-04-19",6.2,6.8,0.41
114,14,2014,85.33,25.72,"DBW17","2014-11-26","2015-04-19",7.2,7.8,0.43
114,14,2014,85.33,25.72,"DPW62150","2014-11-26","2015-04-19",5.2,5.8,0.45
114,14,2014,85.33,25.72,"HD2733","2014-11-26","2015-04-19",6.2,6.8,0.55
114,14,2014,85.33,25.72,"HD2824","2014-11-26","2015-04-19",7.2,7.8,0.4
114,14,2014,85.33,25.72,"HD2888","2014-11-26","2015-04-19",6.2,6.8,0.25
114,14,2014,85.33,25.72,"HD2932","2014-11-26","2015-04-19",5.2,5.8,0.40874755614833
114,14,2014,85.33,25.72,"HD2967","2014-11-26","2015-04-19",7.2,7.8,0.56
114,14,2014,85.33,25.72,"HD2985","2014-11-26","2015-04-19",6.2,6.8,0.456942174053285
114,14,2014,85.33,25.72,"HI1563","2014-11-26","2015-04-19",5.2,5.8,0.45820374597772
114,14,2014,85.33,25.72,"HP1633","2014-11-26","2015-04-19",8.2,8.8,0.48
114,14,2014,85.33,25.72,"HW2045","2014-11-26","2015-04-19",5.2,5.8,0.38
114,14,2014,85.33,25.72,"K307","2014-11-26","2015-04-19",5.2,5.8,0.382868813760811
114,14,2014,85.33,25.72,"K9107","2014-11-26","2015-04-19",6.2,6.8,0.5
114,14,2014,85.33,25.72,"PBW343","2014-11-26","2015-04-19",6.2,6.8,0.45720535847242
114,14,2014,85.33,25.72,"PBW502","2014-11-26","2015-04-19",5.2,5.8,0.388603834496113
114,14,2014,85.33,25.72,"PBW550","2014-11-26","2015-04-19",7.2,7.8,0.502977807888994
114,14,2014,85.33,25.72,"RAJ4120","2014-11-26","2015-04-19",4.2,4.8,0.448363799307263
114,14,2014,85.33,25.72,"WR544","2014-11-26","2015-04-19",5.2,5.8,0.42
115,7,2014,85.56,25.97,"CBS38","2014-12-01","2015-02-20",3.6,3.8,0.5
115,7,2014,85.56,25.97,"CSW16","2014-12-01","2015-02-21",3.6,3.8,0.42
115,7,2014,85.56,25.97,"DBW14","2014-12-01","2015-02-09",4.6,4.8,0.50874755614833
115,7,2014,85.56,25.97,"DBW17","2014-12-01","2015-02-20",4.6,4.8,0.54
115,7,2014,85.56,25.97,"DPW62150","2014-12-01","2015-02-09",5.6,5.8,0.506942174053285
115,7,2014,85.56,25.97,"HD2733","2014-12-01","2015-02-24",6.6,6.8,0.52
115,7,2014,85.56,25.97,"HD2824","2014-12-01","2015-02-25",7.6,7.8,0.43
115,7,2014,85.56,25.97,"HD2888","2014-12-01","2015-02-28",3.6,3.8,0.35
115,7,2014,85.56,25.97,"HD2932","2014-12-01","2015-02-23",5.6,5.8,0.45
115,7,2014,85.56,25.97,"HD2967","2014-12-01","2015-02-24",3.6,3.8,0.54820374597772
115,7,2014,85.56,25.97,"HD2985","2014-12-01","2015-02-12",4.6,4.8,0.34
115,7,2014,85.56,25.97,"HI1563","2014-12-01","2015-02-09",4.6,4.8,0.422868813760811
115,7,2014,85.56,25.97,"HP1633","2014-12-01","2015-02-26",3.6,3.8,0.45720535847242
115,7,2014,85.56,25.97,"HW2045","2014-12-01","2015-02-20",7.6,7.8,0.4
115,7,2014,85.56,25.97,"K307","2014-12-01","2015-02-17",4.6,4.8,0.438603834496113
